transaction_id,customer_id,transaction_datetime,transaction_amount,merchant_id,merchant_category,payment_method,customer_age,customer_gender,customer_location,device_type,is_international,account_balance_before,account_balance_after,failed_transaction_count_24h,average_transaction_amount_7d,ip_risk_score,browser_type,transaction_type,account_type,loan_active_flag,credit_score,monthly_income,previous_fraud_count,transaction_hour,is_fraud
TXN_006833,CUST_5368,2024-04-10 18:15:25,2149.4,M662,Food,Credit Card,50.0,Female,Kolkata,Desktop,0.07911960308244484,60912.36,58762.96,2,2182.14,0.237,Chrome,POS,Current,1,524.0,43561.69,0,18,0
TXN_003542,CUST_5843,2025-08-24 20:12:14,4966.82,M753,Electronics,NetBanking,43.0,Other,Hyderabad,Mobile,0.0,40492.12,35525.3,1,3454.77,0.351,Chrome,ATM,Savings,0,733.0,102603.8,0,20,0
TXN_000666,CUST_8753,2023-03-19 16:13:47,497.66,M344,Electronics,Debit Card,42.0,Male,Delhi,Tablet,0.0,36889.26,36391.6,0,1568.88,0.724,Chrome,Online,Current,0,721.0,63775.9,0,16,0
TXN_000018,CUST_9765,2025-02-28 02:44:03,2052.39,M573,Food,Wallet,37.0,Other,Kolkata,Desktop,0.0,54850.16,52797.77,1,2513.74,0.504189027931781,Edge,Online,Current,0,601.0,53804.16,0,2,0
TXN_017765,CUST_6598,2024-03-25 11:21:54,8419.8,M117,Fashion,NetBanking,30.0,Other,Delhi,Tablet,0.07911960308244484,70193.23,69631.91,2,2732.11,0.201,Safari,Online,Savings,0,777.774806417003,107680.436367355,1,11,0
TXN_003935,CUST_1927,2024-10-30 13:50:28,1101.11,M136,Grocery,UPI,22.0,Male,Kolkata,Mobile,0.0,81095.68,47099.92270107663,0,3726.66,0.725,Firefox,POS,Credit,0,478.0,77155.5,0,13,0
TXN_014633,CUST_4805,2025-04-06 06:22:54,634.94,M937,Travel,Credit Card,55.0,Female,Delhi,Desktop,0.0,65427.51,64792.57,0,2675.62,0.778,Safari,Online,Credit,0,652.0,60267.96,1,6,0
TXN_003725,CUST_2659,2024-01-06 13:41:30,1398.08,M305,Travel,UPI,69.0,Female,Chennai,Desktop,0.0,86890.22,85492.14,0,2470.21,0.136,Firefox,ATM,Credit,0,703.0,67589.96,0,13,0
TXN_003569,CUST_6031,2025-06-07 08:53:39,4502.41,M428,Travel,Debit Card,60.0,Female,Mumbai,Desktop,0.0,42447.24,37944.83,2,3480.95,0.903,Firefox,POS,Current,0,689.0,71574.87,0,8,0
TXN_011735,CUST_4546,2025-01-12 01:36:33,1789.97,M679,Grocery,Debit Card,50.0,Other,Delhi,Tablet,0.0,61034.13,59244.16,0,1932.25,0.674,Safari,Online,Savings,0,656.0,64928.85,0,1,0
TXN_001519,CUST_4893,2023-01-29 05:28:05,837.09,M509,Travel,NetBanking,44.0,Male,Chennai,Desktop,0.0,56541.97,55704.88,1,3669.89,0.318,Edge,ATM,Current,0,739.0,75695.35,0,5,0
TXN_005722,CUST_7459,2025-01-12 15:11:44,1649.45,M991,Food,NetBanking,43.0,Female,Delhi,Mobile,0.0,61774.09,47099.92270107663,2,2748.03,0.211,Edge,Online,Credit,0,632.0,24802.26,0,15,0
TXN_003828,CUST_2681,2025-04-06 03:46:58,1974.11,M133,Food,NetBanking,55.0,Female,Delhi,Mobile,0.0,60382.9,58408.79,1,3377.87,0.861,Firefox,ATM,Credit,0,781.0,60397.93,0,3,0
TXN_013627,CUST_5026,2024-08-04 09:27:23,2062.96,M739,Fuel,UPI,24.0,Other,Delhi,Tablet,0.0,34356.83,32293.87,1,396.91,0.255,Chrome,Online,Current,0,562.0,59649.32,0,9,0
TXN_016450,CUST_6070,2025-09-16 11:56:38,1575.81,M533,Fuel,UPI,18.0,Female,Kolkata,Mobile,0.0,48625.6,47049.79,0,3363.03,0.471,Edge,POS,Savings,0,655.0,60681.76,1,11,0
TXN_011995,CUST_1467,2024-04-06 07:20:56,11400.42,M490,Grocery,Wallet,63.0,Male,Bangalore,Tablet,1.0,39785.61,28385.19,1,1415.65,0.429,Safari,ATM,Savings,0,635.0,40731.57,0,7,0
TXN_016830,CUST_5115,2023-01-30 10:20:31,2395.51,M577,Travel,UPI,19.0,Male,Bangalore,Desktop,0.07911960308244484,47869.03,45473.52,1,2042.61,0.704,Chrome,Online,Savings,0,714.0,27873.89,0,10,0
TXN_019673,CUST_5935,2025-06-19 20:49:44,3273.88,M459,Food,Wallet,59.0,Male,Bangalore,Tablet,1.0,56739.6,53465.72,0,4088.45,0.658,Firefox,Online,Current,1,586.0,57847.21,0,20,0
TXN_005709,CUST_3089,2025-02-18 17:50:00,3206.25,M102,Fashion,Wallet,56.0,Female,Mumbai,Desktop,0.07911960308244484,102688.32,47099.92270107663,0,2687.9,0.955,Opera,ATM,Savings,1,695.0,56064.38,0,17,0
TXN_019367,CUST_5385,2024-02-25 11:00:30,9518.38,M286,Fashion,Wallet,46.0,Male,Chennai,Desktop,0.0,28864.19,19345.81,1,1835.73,0.714,Firefox,Online,Savings,0,696.0,79431.73,0,11,0
TXN_011327,CUST_2587,2023-09-15 18:27:09,1753.36,M182,Food,NetBanking,59.0,Female,Mumbai,Tablet,1.0,49839.4,48086.04,1,2850.88,0.969,Chrome,ATM,Credit,0,745.0,66788.58,0,18,0
TXN_009261,CUST_9668,2024-08-14 17:36:49,1814.06,M450,Food,NetBanking,40.0,Female,Kolkata,Tablet,0.0,59010.78,57196.72,0,2419.88,0.843,Chrome,POS,Current,0,746.0,52513.71,1,17,0
TXN_000974,CUST_5097,2025-09-12 19:49:34,725.99,M847,Travel,Credit Card,60.0,Male,Hyderabad,Desktop,0.0,31246.5,30520.51,3,1008.3,0.504189027931781,Firefox,POS,Credit,0,589.0,53727.14,0,19,0
TXN_011689,CUST_5116,2024-12-09 22:24:33,1196.27,M989,Fashion,Wallet,57.0,Female,Kolkata,Desktop,0.0,74581.95,73385.68,3,2892.99,0.235,Opera,POS,Credit,0,711.0,103130.52,0,22,0
TXN_000393,CUST_8119,2024-01-03 11:41:08,1395.73,M160,Electronics,Debit Card,57.0,Other,Mumbai,Desktop,0.0,64084.59,62688.86,1,1740.95,0.854,Opera,ATM,Current,0,661.0,80351.51,0,11,0
TXN_012400,CUST_3391,2023-11-25 03:44:05,785.74,M550,Electronics,UPI,64.0,Other,Kolkata,Desktop,0.0,66156.68,65370.94,0,2991.12,0.573,Opera,ATM,Current,0,699.0,72588.94,1,3,0
TXN_017354,CUST_7921,2024-05-06 07:14:39,505.59,M212,Fuel,Wallet,48.0,Female,Mumbai,Desktop,0.0,20598.47,20092.88,1,3177.83,0.048,Edge,Online,Credit,1,608.0,93705.23,0,7,0
TXN_009350,CUST_4758,2025-04-10 18:38:42,5819.77,M147,Travel,Debit Card,56.0,Other,Hyderabad,Mobile,0.0,24542.45,18722.68,2,747.34,0.728,Edge,Online,Credit,0,667.0,63571.39,0,18,0
TXN_002085,CUST_8239,2023-07-28 03:22:31,2321.13,M588,Fuel,Debit Card,62.0,Other,Mumbai,Mobile,0.0,66885.04,64563.91,0,2419.18,0.414,Chrome,Online,Current,0,613.0,58686.75,0,3,0
TXN_004287,CUST_3095,2025-06-10 04:12:49,6165.14,M331,Travel,UPI,63.0,Other,Chennai,Tablet,0.0,15191.11,9025.97,0,1558.09,0.19,Safari,POS,Current,1,716.0,49222.63,0,4,0
TXN_007486,CUST_2817,2023-03-01 17:34:39,3405.77,M680,Travel,UPI,60.0,Female,Kolkata,Desktop,0.0,48260.87,44855.1,0,1500.51,0.923,Chrome,POS,Savings,0,590.0,77590.52,0,17,1
TXN_015098,CUST_9302,2024-06-18 01:02:40,2456.55,M826,Grocery,Credit Card,18.0,Male,Kolkata,Desktop,1.0,40216.85,37760.3,0,2299.91,0.201,Opera,Online,Credit,0,555.0,34342.63,0,1,0
TXN_003397,CUST_7790,2025-08-28 19:03:25,5236.04,M574,Grocery,Credit Card,26.0,Male,Chennai,Tablet,0.0,58999.75,53763.71,2,1814.3,0.504189027931781,Firefox,ATM,Savings,0,769.0,56394.3,0,19,0
TXN_000833,CUST_9167,2024-10-19 01:02:03,455.46,M431,Grocery,UPI,37.0,Female,Kolkata,Tablet,0.0,57430.48,56975.02,1,2204.88,0.769,Opera,POS,Current,0,610.0,65759.59,1,1,0
TXN_010115,CUST_9475,2023-08-04 05:24:49,296.95,M649,Food,Credit Card,28.0,Male,Chennai,Tablet,0.0,29362.42,29065.47,2,2617.79,0.53,Firefox,Online,Credit,0,698.0,56234.85,3,5,0
TXN_001605,CUST_7018,2023-04-18 21:02:01,215.85,M878,Fashion,NetBanking,65.0,Male,Chennai,Tablet,0.0,73579.08,73363.23,2,2066.43,0.42,Opera,Online,Savings,0,588.0,58904.59,1,21,0
TXN_008272,CUST_6129,2023-10-01 03:51:52,342.74,M359,Electronics,UPI,39.0,Male,Kolkata,Mobile,0.0,31516.9,31174.16,1,2538.65,0.344,Opera,Online,Savings,1,593.0,79662.1,0,3,0
TXN_005879,CUST_6797,2023-01-13 10:04:25,1783.09,M744,Electronics,Debit Card,51.0,Male,Delhi,Desktop,0.0,49670.38,47887.29,0,1217.55,0.751,Firefox,POS,Credit,0,526.0,39755.04,1,10,0
TXN_000018,CUST_5856,2023-11-03 18:30:45,6916.08,M852,Food,Wallet,61.0,Other,Kolkata,Tablet,0.0,46039.64,39123.56,2,2531.66,0.783,Edge,POS,Credit,0,653.0,78105.69,0,18,0
TXN_004751,CUST_4614,2023-04-14 00:10:31,1252.21,M696,Travel,Debit Card,18.0,Male,Chennai,Tablet,0.0,36743.48,35491.27,2,2565.39,0.724,Safari,POS,Credit,0,677.0,61912.97,0,0,0
TXN_006915,CUST_3631,2024-03-22 17:27:49,1035.37,M533,Fuel,Wallet,47.0,Female,Mumbai,Mobile,0.0,49509.61,48474.24,1,2876.0,0.992,Safari,Online,Credit,0,577.0,114353.19,0,17,0
TXN_016998,CUST_1102,2025-07-31 14:50:06,3246.96,M814,Electronics,NetBanking,24.0,Female,Bangalore,Tablet,0.0,42569.17,39322.21,0,2454.7,0.351,Opera,Online,Credit,0,620.0,73260.54,0,14,0
TXN_009795,CUST_2070,2023-02-18 12:42:12,2164.83,M577,Electronics,Credit Card,50.0,Male,Bangalore,Tablet,0.0,68001.08,65836.25,2,888.78,0.469,Opera,POS,Savings,0,606.0,66958.01,0,12,0
TXN_016886,CUST_8991,2024-09-30 19:53:51,1672.21,M924,Fuel,Wallet,27.0,Male,Chennai,Mobile,0.0,60844.35,59172.14,2,1794.22,0.504189027931781,Chrome,Online,Credit,0,839.0,67576.27,0,19,0
TXN_013778,CUST_5747,2023-12-29 17:40:53,2523.33,M890,Grocery,UPI,47.0,Other,Chennai,Mobile,0.0,29381.66,47099.92270107663,1,4513.85,0.573,Safari,ATM,Savings,0,625.0,96847.58,0,17,0
TXN_008911,CUST_9230,2023-04-15 10:37:02,3953.56,M355,Grocery,Debit Card,69.0,Other,Bangalore,Desktop,0.0,29670.75,25717.19,0,3283.77,0.503,Chrome,Online,Savings,1,735.0,43791.87,0,10,0
TXN_017802,CUST_9955,2024-07-01 06:00:59,8616.69,M357,Fashion,Debit Card,43.59759315950596,Other,Mumbai,Desktop,0.0,35363.79,26747.1,0,2560.78,0.154,Firefox,ATM,Savings,0,544.0,28693.23,2,6,0
TXN_012197,CUST_2298,2023-01-07 15:43:34,4914.82,M500,Fuel,NetBanking,46.0,Female,Delhi,Mobile,0.0,33094.94,47099.92270107663,1,2109.91,0.276,Safari,ATM,Current,1,660.0,103073.43,0,15,0
TXN_017562,CUST_4543,2023-07-09 06:45:49,2879.76,M439,Fuel,UPI,20.0,Female,Kolkata,Tablet,0.0,87066.13,84186.37,1,3268.27,1.0,Opera,Online,Savings,0,640.0,54142.45,0,6,0
TXN_012849,CUST_2069,2024-11-10 16:55:43,262.9,M482,Fashion,UPI,52.0,Other,Chennai,Mobile,0.0,64262.24,63999.34,1,2504.64,0.642,Edge,POS,Credit,1,578.0,38041.68,0,16,0
TXN_002580,CUST_3623,2023-02-09 11:09:39,3130.82,M307,Fuel,NetBanking,19.0,Other,Chennai,Mobile,0.0,17414.85,14284.03,0,2303.97,0.59,Edge,ATM,Credit,0,639.0,44305.11,0,11,0
TXN_000018,CUST_6817,2024-06-03 13:48:01,3110.87,M375,Grocery,UPI,40.0,Male,Hyderabad,Desktop,0.0,28181.67,25070.8,2,3161.85,0.232,Firefox,ATM,Savings,1,694.0,89516.24,0,13,0
TXN_007907,CUST_5599,2024-04-17 03:24:48,419.0,M545,Fuel,Wallet,37.0,Other,Mumbai,Mobile,0.0,61920.01,61501.01,1,2897.11,0.82,Firefox,Online,Current,0,715.0,45661.45,0,3,0
TXN_016869,CUST_9679,2024-03-14 20:58:06,721.33,M362,Fuel,Wallet,55.0,Male,Kolkata,Desktop,0.0,54239.21,53517.88,1,3587.21,0.413,Safari,ATM,Current,0,740.0,46212.44,0,20,0
TXN_015745,CUST_3900,2023-10-12 22:43:00,1913.61,M622,Electronics,NetBanking,25.0,Other,Kolkata,Tablet,0.07911960308244484,18151.08,16237.47,2,1228.58,0.415,Safari,ATM,Credit,0,628.0,49013.23,0,22,0
TXN_009753,CUST_7940,2024-04-11 22:32:49,2030.98,M575,Travel,Wallet,29.0,Male,Mumbai,Desktop,0.0,63374.87,61343.89,1,6023.3,0.873,Chrome,Online,Credit,0,534.0,29335.64,0,22,0
TXN_008028,CUST_4172,2023-05-03 08:18:30,774.88,M554,Fuel,Credit Card,22.0,Other,Mumbai,Mobile,1.0,67248.58,47099.92270107663,1,4262.79,0.704,Firefox,ATM,Current,0,641.0,45404.44,0,8,0
TXN_005309,CUST_8558,2023-10-15 10:01:34,6552.39,M936,Grocery,Debit Card,37.0,Other,Chennai,Mobile,0.0,64794.02,58241.63,0,1181.89,0.06,Chrome,POS,Savings,0,584.0,68382.9,0,10,0
TXN_009939,CUST_2873,2025-09-04 07:07:32,93397.2,M587,Fashion,Credit Card,32.0,Female,Hyderabad,Desktop,0.0,73889.92,67663.44,2,4096.78,0.479,Opera,Online,Current,0,753.116159978419,108146.589919428,0,7,0
TXN_017123,CUST_3978,2025-06-21 12:00:31,558.34,M760,Food,NetBanking,43.0,Other,Chennai,Tablet,1.0,39342.17,38783.83,0,3309.71,0.292,Firefox,ATM,Current,0,822.0,79279.96,0,12,0
TXN_009589,CUST_8846,2023-02-04 18:13:54,1318.41,M697,Travel,NetBanking,32.0,Female,Delhi,Tablet,0.0,15663.58,14345.17,0,745.14,0.134,Chrome,Online,Current,0,665.0,40756.6,0,18,0
TXN_008719,CUST_3759,2023-09-26 20:07:10,6445.72,M920,Fashion,Debit Card,18.0,Male,Hyderabad,Desktop,0.0,55923.71,49477.99,1,2908.7,0.704,Chrome,ATM,Credit,1,850.0,60469.88,1,20,0
TXN_015737,CUST_5736,2025-08-05 06:36:09,891.51,M612,Food,Credit Card,29.0,Female,Mumbai,Mobile,0.0,48702.24,47810.73,0,3811.53,0.504189027931781,Chrome,ATM,Savings,0,712.0,38047.16,0,6,0
TXN_012373,CUST_2144,2025-09-14 09:37:28,1386.12,M744,Fuel,NetBanking,66.0,Male,Mumbai,Mobile,0.0,32619.63,31233.51,3,2882.35,0.177,Edge,ATM,Credit,0,588.0,58541.99,0,9,0
TXN_017108,CUST_1869,2024-07-26 17:03:30,7311.87,M253,Grocery,Credit Card,30.0,Male,Delhi,Mobile,0.0,34207.28,26895.41,1,2678.34,0.762,Chrome,POS,Credit,0,583.0,25512.21,0,17,0
TXN_004640,CUST_3745,2024-09-07 20:02:53,5013.08,M169,Electronics,Debit Card,45.0,Female,Bangalore,Tablet,0.0,8504.65,3491.57,0,3303.82,0.146,Firefox,ATM,Current,0,586.0,49494.11,0,20,0
TXN_003714,CUST_6416,2023-08-21 09:54:51,2924.06,M120,Fashion,NetBanking,44.0,Female,Bangalore,Desktop,1.0,31751.89,28827.83,0,1494.43,0.531,Chrome,ATM,Credit,0,680.0,47076.63,0,9,0
TXN_002868,CUST_3830,2023-10-07 17:09:04,4266.09,M197,Travel,Debit Card,58.0,Female,Chennai,Mobile,0.0,66859.4,62593.31,0,1846.4,0.906,Edge,Online,Savings,0,603.0,61772.85,0,17,0
TXN_000018,CUST_4971,2023-11-20 08:26:27,5975.34,M883,Food,NetBanking,60.0,Male,Bangalore,Mobile,0.0,28492.73,22517.39,1,4265.76,0.799,Edge,Online,Savings,0,592.0,49649.39,0,8,0
TXN_018110,CUST_8784,2024-05-10 16:21:21,521.13,M372,Grocery,Wallet,26.0,Female,Mumbai,Desktop,0.0,35619.94,35098.81,3,2240.7,0.88,Opera,ATM,Savings,0,695.0,78204.52,1,16,0
TXN_005217,CUST_9869,2024-02-10 00:08:09,26460.9,M260,Food,UPI,49.0,Male,Hyderabad,Desktop,0.07911960308244484,41562.06,39798.0,2,2084.97,0.278,Safari,ATM,Savings,0,601.054506940485,189699.506976017,0,0,0
TXN_001125,CUST_2862,2024-02-27 17:02:53,47921.1,M178,Food,Wallet,53.0,Female,Delhi,Tablet,0.0,41025.88,47099.92270107663,0,1947.8,0.685,Firefox,ATM,Credit,0,759.280821588065,116128.079184678,0,17,0
TXN_001938,CUST_5715,2023-11-04 12:41:17,5229.76,M509,Food,NetBanking,59.0,Female,Mumbai,Tablet,0.0,59545.85,54316.09,0,3522.43,0.09,Edge,Online,Current,0,712.0,77223.98,0,12,0
TXN_018507,CUST_9977,2024-06-30 05:56:56,2383.65,M273,Travel,Debit Card,55.0,Female,Bangalore,Mobile,1.0,59304.91,56921.26,0,1334.95,0.053,Opera,ATM,Savings,1,707.0,72154.06,0,5,0
TXN_010663,CUST_4268,2023-07-14 00:20:48,6412.44,M470,Grocery,Credit Card,43.0,Male,Kolkata,Desktop,0.0,17893.7,47099.92270107663,0,1181.68,0.484,Chrome,POS,Current,0,635.0,85006.06,1,0,0
TXN_016653,CUST_9411,2025-05-28 05:38:08,1510.17,M860,Grocery,UPI,37.0,Male,Bangalore,Tablet,1.0,40420.04,38909.87,0,3459.93,0.697,Opera,ATM,Savings,0,579.0,65703.93,1,5,0
TXN_000018,CUST_1750,2025-08-07 12:41:33,2683.9,M155,Fuel,Debit Card,36.0,Male,Mumbai,Mobile,0.0,75138.34,72454.44,4,3480.85,0.669,Opera,POS,Credit,0,749.0,53515.65,0,12,0
TXN_016407,CUST_7600,2024-11-08 21:18:34,818.14,M631,Fuel,Credit Card,43.0,Female,Kolkata,Tablet,0.0,75360.99,74542.85,2,2847.34,0.251,Edge,POS,Savings,0,615.0,60137.14,1,21,0
TXN_005531,CUST_1408,2025-04-28 18:29:07,2365.2,M156,Food,NetBanking,57.0,Female,Hyderabad,Mobile,0.0,72940.69,70575.49,0,2908.07,0.662,Chrome,ATM,Credit,0,645.0,57204.78,0,18,0
TXN_000546,CUST_7455,2025-08-17 05:31:41,1330.26,M308,Food,Credit Card,55.0,Male,Bangalore,Mobile,0.0,38023.05,36692.79,1,1072.54,0.943,Edge,Online,Savings,1,697.0,99270.81,0,5,0
TXN_007477,CUST_6820,2023-02-14 09:26:27,3302.58,M825,Grocery,NetBanking,40.0,Female,Hyderabad,Mobile,0.0,35941.6,32639.02,2,4475.28,0.234,Opera,ATM,Credit,0,679.0,85243.54,0,9,0
TXN_000018,CUST_8110,2024-06-22 14:33:35,12481.87,M498,Travel,Debit Card,43.59759315950596,Male,Bangalore,Tablet,0.0,49223.22,36741.35,1,3131.41,0.483,Chrome,POS,Savings,0,556.0,56413.52,0,14,0
TXN_000018,CUST_6912,2024-12-13 19:04:02,9899.86,M527,Travel,Wallet,21.0,Other,Hyderabad,Mobile,0.0,27710.88,17811.02,0,2717.14,0.112,Safari,POS,Current,1,622.0,37096.06,0,19,0
TXN_010455,CUST_3467,2023-07-25 01:46:16,75791.85,M620,Fuel,Wallet,34.0,Other,Kolkata,Mobile,0.07911960308244484,62734.14,57681.35,1,1061.87,0.276,Firefox,Online,Credit,1,683.249995069098,51133.8387618732,0,1,0
TXN_000018,CUST_6575,2025-05-31 09:41:03,2463.73,M964,Travel,NetBanking,60.0,Female,Mumbai,Tablet,0.0,30735.24,28271.51,2,1483.99,0.742,Edge,ATM,Credit,0,593.0,91248.96,0,9,0
TXN_014806,CUST_6920,2024-01-03 05:14:17,2447.33,M954,Grocery,Credit Card,46.0,Other,Kolkata,Tablet,0.0,66890.0,64442.67,0,3117.73,0.248,Opera,ATM,Current,1,784.0,65232.16,0,5,0
TXN_013404,CUST_9768,2024-10-22 15:41:35,1907.08,M181,Travel,UPI,43.59759315950596,Other,Mumbai,Tablet,0.0,70155.06,68247.98,1,2584.79,0.685,Opera,ATM,Savings,0,702.0,57021.34,0,15,0
TXN_019435,CUST_4407,2024-02-24 03:58:57,1821.93,M722,Fashion,NetBanking,53.0,Male,Bangalore,Tablet,0.0,56958.46,55136.53,2,3726.44,0.673,Firefox,Online,Savings,0,586.0,10000.0,0,3,0
TXN_006759,CUST_9887,2024-06-01 01:09:15,21420.19,M695,Grocery,UPI,34.0,Male,Chennai,Desktop,0.0,57254.63,35834.44,2,1368.55,0.896,Chrome,ATM,Current,0,593.0,64768.03,2,1,0
TXN_019493,CUST_7663,2024-12-19 17:38:14,5057.3,M425,Food,UPI,40.0,Female,Chennai,Mobile,0.0,49105.42,44048.12,0,1571.51,0.502,Edge,ATM,Current,0,602.0,76667.82,0,17,0
TXN_000883,CUST_8935,2023-07-30 16:36:57,59.72,M104,Electronics,Credit Card,36.0,Male,Delhi,Desktop,0.0,47233.74,47174.02,1,2829.43,0.748,Safari,ATM,Current,1,544.0,104890.69,1,16,0
TXN_018456,CUST_7769,2023-05-17 17:59:39,614.22,M777,Food,Credit Card,32.0,Male,Bangalore,Desktop,0.0,59059.25,58445.03,0,1603.41,0.874,Safari,POS,Credit,1,714.0,57267.4,0,17,0
TXN_000018,CUST_7208,2025-07-06 00:32:00,7389.49,M423,Travel,UPI,18.0,Male,Kolkata,Tablet,0.0,61665.74,54276.25,2,4416.81,0.055,Safari,Online,Current,0,737.0,61366.32,1,0,0
TXN_011611,CUST_2785,2023-02-09 09:14:03,7016.48,M528,Fashion,Debit Card,65.0,Male,Bangalore,Mobile,1.0,80095.24,73078.76,1,1934.13,0.006,Firefox,POS,Savings,0,649.0,69971.44,0,9,0
TXN_003464,CUST_1828,2023-09-26 05:28:36,2743.64,M206,Grocery,UPI,24.0,Male,Hyderabad,Desktop,0.0,53019.84,50276.2,2,3279.91,0.95,Edge,POS,Current,0,663.0,81923.69,0,5,0
TXN_000018,CUST_4930,2024-08-15 18:12:23,1146.23,M897,Travel,UPI,48.0,Female,Delhi,Tablet,0.0,46263.61,45117.38,0,3060.38,0.608,Edge,Online,Savings,0,701.0,41058.06,0,18,0
TXN_017940,CUST_5818,2024-11-16 10:27:48,6336.69,M486,Electronics,Credit Card,19.0,Male,Bangalore,Mobile,0.0,54775.61,48438.92,0,3223.77,0.856,Chrome,POS,Savings,1,719.0,39189.94,0,10,0
TXN_003030,CUST_2020,2024-01-21 05:18:51,3001.32,M360,Grocery,UPI,65.0,Female,Mumbai,Tablet,0.0,62227.56,47099.92270107663,2,1037.82,0.342,Edge,ATM,Current,0,726.0,50590.97,1,5,0
TXN_017873,CUST_8954,2023-02-23 16:49:31,9164.51,M322,Food,UPI,63.0,Other,Delhi,Mobile,1.0,24321.69,15157.18,1,2612.6,0.248,Firefox,Online,Current,0,723.0,59932.24,0,16,0
TXN_000399,CUST_7311,2023-03-15 09:21:28,4169.35,M806,Travel,UPI,20.0,Female,Bangalore,Tablet,0.0,41294.46,37125.11,1,1945.02,0.501,Chrome,POS,Current,0,637.0,80573.08,0,9,0
TXN_015288,CUST_5259,2024-10-04 16:11:09,6640.39,M282,Travel,Wallet,21.0,Male,Hyderabad,Desktop,0.0,30807.11,24166.72,1,3723.47,0.504189027931781,Edge,Online,Credit,0,698.0,67769.04,0,16,0
TXN_018252,CUST_4683,2023-06-28 14:46:44,208.79,M514,Food,NetBanking,35.0,Female,Chennai,Tablet,0.0,74851.84,74643.05,1,3214.4,0.504189027931781,Safari,Online,Savings,1,642.0,10000.0,1,14,0
TXN_007398,CUST_2682,2025-05-22 08:38:09,6762.35,M999,Electronics,UPI,51.0,Female,Delhi,Tablet,0.0,70514.74,63752.39,0,2438.45,0.709,Opera,POS,Credit,1,594.0,57885.58,0,8,0
TXN_008869,CUST_5244,2025-04-30 14:31:11,3141.6,M995,Food,Debit Card,30.0,Other,Kolkata,Desktop,0.0,47299.42,44157.82,1,194.15,0.747,Chrome,ATM,Savings,1,607.0,34821.97,0,14,0
TXN_006471,CUST_7786,2024-12-29 23:20:34,3218.39,M159,Grocery,UPI,43.0,Male,Bangalore,Tablet,0.0,49497.24,46278.85,0,3868.98,0.688,Opera,ATM,Credit,0,576.0,96485.24,0,23,0
TXN_010761,CUST_8194,2023-12-21 06:29:19,147.15,M465,Fuel,UPI,40.0,Male,Mumbai,Mobile,0.0,34386.22,34239.07,1,2734.19,0.79,Safari,Online,Credit,1,679.0,80436.91,0,6,0
TXN_019237,CUST_3855,2023-05-03 16:35:10,2237.08,M459,Fashion,NetBanking,27.0,Other,Kolkata,Desktop,0.0,55425.5,53188.42,2,2554.68,0.789,Firefox,ATM,Current,0,713.0,91436.42,1,16,0
TXN_013267,CUST_8191,2023-09-09 13:58:24,65.02,M211,Grocery,NetBanking,58.0,Male,Hyderabad,Desktop,0.0,86483.59,86418.57,1,2036.08,0.332,Opera,ATM,Current,0,593.0,66623.63,0,13,0
TXN_011708,CUST_4264,2024-01-14 10:06:56,17172.36,M925,Fashion,UPI,61.0,Other,Kolkata,Mobile,0.07911960308244484,64932.86,47760.5,4,3025.37,0.504189027931781,Opera,Online,Savings,0,730.0,83793.07,0,10,0
TXN_009080,CUST_7914,2023-05-17 15:02:49,686.37,M773,Grocery,Credit Card,61.0,Male,Mumbai,Tablet,0.07911960308244484,66443.75,65757.38,0,3170.52,0.504189027931781,Opera,POS,Current,0,719.0,72186.94,0,15,0
TXN_002127,CUST_9835,2023-07-10 07:14:40,3020.87,M589,Fuel,UPI,49.0,Male,Chennai,Tablet,0.07911960308244484,50901.18,47880.31,1,2899.64,0.266,Edge,POS,Current,0,607.0,76149.44,1,7,0
TXN_016120,CUST_9969,2025-03-30 18:27:57,799.96,M847,Fashion,Credit Card,31.0,Male,Hyderabad,Desktop,0.0,24319.54,23519.58,1,3243.01,0.022,Safari,POS,Current,0,494.0,116614.97,0,18,0
TXN_001587,CUST_5150,2023-12-12 06:47:44,3563.75,M504,Electronics,UPI,35.0,Female,Hyderabad,Tablet,0.0,66416.11,62852.36,0,2539.63,0.421,Opera,Online,Credit,0,770.0,28657.81,0,6,0
TXN_000018,CUST_5540,2023-08-01 09:09:28,1119.77,M470,Travel,NetBanking,58.0,Other,Hyderabad,Mobile,0.0,44596.42,43476.65,2,1604.14,0.709,Edge,POS,Current,0,743.0,69527.65,0,9,0
TXN_000025,CUST_3615,2023-07-27 11:40:19,27402.0,M154,Electronics,Credit Card,34.0,Female,Chennai,Desktop,0.0,59133.37,57306.57,0,2248.59,0.782,Firefox,ATM,Credit,0,734.622175149481,101475.383217376,0,11,0
TXN_008311,CUST_8397,2024-10-01 16:49:08,1943.11,M767,Electronics,Wallet,42.0,Male,Delhi,Mobile,0.0,34537.32,32594.21,1,3327.28,0.083,Firefox,POS,Savings,0,656.0,69087.68,0,16,0
TXN_005501,CUST_1510,2024-10-11 21:08:01,2194.09,M335,Grocery,Wallet,43.59759315950596,Male,Delhi,Desktop,0.0,76775.89,47099.92270107663,0,113.43,0.344,Safari,POS,Savings,0,614.0,73267.21,0,21,0
TXN_000018,CUST_4382,2024-10-28 17:29:09,277.37,M900,Food,NetBanking,48.0,Female,Chennai,Mobile,0.0,78768.74,78491.37,0,3620.73,0.014,Safari,ATM,Current,0,631.0,61014.15,0,17,0
